# x
1.871910095214843750e+01 5.557129859924316406e+00 5.059999847412109375e+01
1.870969963073730469e+01 6.725359916687011719e+00 5.079999923706054688e+01
1.618000030517578125e+01 7.624539852142333984e+00 5.100000000000000000e+01
1.712269973754882812e+01 5.028699874877929688e+00 5.250000000000000000e+01
1.681749916076660156e+01 8.033100128173828125e+00 5.020000076293945312e+01
1.908069992065429688e+01 1.128359985351562500e+01 5.279999923706054688e+01
2.063769912719726562e+01 8.933859825134277344e+00 5.040000152587890625e+01
1.749480056762695312e+01 7.729109764099121094e+00 5.079999923706054688e+01
2.042869949340820312e+01 6.737500190734863281e+00 5.270000076293945312e+01
1.878529930114746094e+01 6.908760070800781250e+00 5.220000076293945312e+01
2.359160041809082031e+01 7.920859813690185547e+00 5.059999847412109375e+01
1.721710014343261719e+01 7.763329982757568359e+00 5.079999923706054688e+01
1.764100074768066406e+01 6.285560131072998047e+00 5.020000076293945312e+01
1.623450088500976562e+01 7.950109958648681641e+00 5.109999847412109375e+01
1.645639991760253906e+01 6.455039978027343750e+00 5.300000000000000000e+01
1.855019950866699219e+01 7.967360019683837891e+00 5.259999847412109375e+01
1.728129959106445312e+01 6.172299861907958984e+00 5.170000076293945312e+01
1.814010047912597656e+01 9.401670455932617188e+00 5.220000076293945312e+01
1.778149986267089844e+01 8.217860221862792969e+00 5.090000152587890625e+01
2.029870033264160156e+01 9.809900283813476562e+00 5.290000152587890625e+01
1.629389953613281250e+01 7.481490135192871094e+00 5.009999847412109375e+01
1.876619911193847656e+01 7.385590076446533203e+00 5.000000000000000000e+01
2.234230041503906250e+01 8.047229766845703125e+00 5.020000076293945312e+01
2.271890068054199219e+01 6.547090053558349609e+00 5.029999923706054688e+01
1.967469978332519531e+01 7.495679855346679688e+00 5.070000076293945312e+01
1.930249977111816406e+01 1.044999980926513672e+01 5.300000000000000000e+01
2.022990036010742188e+01 7.446809768676757812e+00 5.179999923706054688e+01
1.831719970703125000e+01 6.535930156707763672e+00 5.200000000000000000e+01
1.759079933166503906e+01 1.037749958038330078e+01 5.159999847412109375e+01
1.663209915161132812e+01 7.581779956817626953e+00 5.179999923706054688e+01
1.659289932250976562e+01 9.652190208435058594e+00 5.109999847412109375e+01
2.118160057067871094e+01 9.781609535217285156e+00 5.209999847412109375e+01
1.662070083618164062e+01 9.745989799499511719e+00 5.050000000000000000e+01
2.218289947509765625e+01 6.237500190734863281e+00 5.259999847412109375e+01
1.946629905700683594e+01 1.147070026397705078e+01 5.040000152587890625e+01
2.117900085449218750e+01 9.623169898986816406e+00 5.129999923706054688e+01
1.707390022277832031e+01 1.082619953155517578e+01 5.120000076293945312e+01
1.740699958801269531e+01 8.439590454101562500e+00 5.259999847412109375e+01
1.649270057678222656e+01 9.916029930114746094e+00 5.300000000000000000e+01
1.787919998168945312e+01 5.627319812774658203e+00 5.250000000000000000e+01
2.460510063171386719e+01 9.991479873657226562e+00 5.159999847412109375e+01
1.801630020141601562e+01 4.274680137634277344e+00 5.029999923706054688e+01
2.146850013732910156e+01 7.660560131072998047e+00 5.040000152587890625e+01
1.799819946289062500e+01 9.523880004882812500e+00 5.140000152587890625e+01
1.750320053100585938e+01 6.527500152587890625e+00 5.090000152587890625e+01
2.250049972534179688e+01 6.017650127410888672e+00 5.040000152587890625e+01
1.632640075683593750e+01 1.085459995269775391e+01 5.120000076293945312e+01
