# x
4.999999701976776123e-01 8.897113800048828125e-01 0.000000000000000000e+00
5.000000000000000000e-01 2.750000059604644775e-01 0.000000000000000000e+00
3.051442801952362061e-01 6.948556900024414062e-01 0.000000000000000000e+00
7.976471185684204102e-01 2.023530602455139160e-01 0.000000000000000000e+00
7.515576481819152832e-01 7.515576481819152832e-01 0.000000000000000000e+00
3.875000178813934326e-01 3.874999880790710449e-01 0.000000000000000000e+00
4.254319369792938232e-01 6.800231933593750000e-01 0.000000000000000000e+00
6.427869796752929688e-01 1.552818417549133301e-01 0.000000000000000000e+00
9.025441408157348633e-01 6.667392253875732422e-01 0.000000000000000000e+00
2.250100374221801758e-01 3.860954046249389648e-01 0.000000000000000000e+00
5.962669253349304199e-01 7.324089407920837402e-01 0.000000000000000000e+00
3.447743654251098633e-01 1.252517998218536377e-01 0.000000000000000000e+00
1.881906390190124512e-01 6.291556358337402344e-01 0.000000000000000000e+00
6.039364337921142578e-01 4.569481015205383301e-01 0.000000000000000000e+00
3.648636937141418457e-01 5.268802642822265625e-01 0.000000000000000000e+00
8.400856256484985352e-01 4.323528110980987549e-01 0.000000000000000000e+00
5.806407928466796875e-01 9.054089784622192383e-01 0.000000000000000000e+00
4.485281705856323242e-01 2.412336468696594238e-01 0.000000000000000000e+00
7.561707496643066406e-01 6.711678504943847656e-01 0.000000000000000000e+00
1.317313611507415771e-01 2.539307475090026855e-01 0.000000000000000000e+00
2.880465388298034668e-01 8.172106742858886719e-01 0.000000000000000000e+00
6.169298887252807617e-01 3.250020742416381836e-01 0.000000000000000000e+00
5.988237857818603516e-01 6.479002237319946289e-01 0.000000000000000000e+00
2.974715828895568848e-01 1.968946754932403564e-01 0.000000000000000000e+00
1.438090205192565918e-01 7.379992008209228516e-01 0.000000000000000000e+00
7.384819984436035156e-01 3.406513929367065430e-01 0.000000000000000000e+00
4.534419775009155273e-01 7.340629100799560547e-01 0.000000000000000000e+00
5.775967240333557129e-01 1.098950803279876709e-01 0.000000000000000000e+00
8.216887712478637695e-01 5.639878511428833008e-01 0.000000000000000000e+00
4.219790101051330566e-01 4.844806492328643799e-01 0.000000000000000000e+00
4.904503822326660156e-01 5.969586968421936035e-01 0.000000000000000000e+00
5.326181650161743164e-01 1.688229441642761230e-01 0.000000000000000000e+00
8.997709751129150391e-01 5.393739938735961914e-01 0.000000000000000000e+00
2.559925913810729980e-01 4.759673476219177246e-01 0.000000000000000000e+00
6.854227185249328613e-01 7.259382009506225586e-01 0.000000000000000000e+00
2.259012162685394287e-01 1.660096645355224609e-01 0.000000000000000000e+00
2.148705422878265381e-01 7.339996695518493652e-01 0.000000000000000000e+00
6.442129611968994141e-01 3.816475272178649902e-01 0.000000000000000000e+00
6.921312212944030762e-01 6.026962995529174805e-01 0.000000000000000000e+00
1.599042117595672607e-01 3.182150125503540039e-01 0.000000000000000000e+00
2.895352244377136230e-01 8.937518596649169922e-01 0.000000000000000000e+00
6.476352214813232422e-01 2.237939536571502686e-01 0.000000000000000000e+00
2.418504655361175537e-01 5.783088207244873047e-01 0.000000000000000000e+00
8.991983532905578613e-01 3.789046406745910645e-01 0.000000000000000000e+00
6.019715070724487305e-01 8.361550569534301758e-01 0.000000000000000000e+00
4.567988216876983643e-01 3.575847744941711426e-01 0.000000000000000000e+00
5.123285055160522461e-01 6.251731514930725098e-01 0.000000000000000000e+00
4.664629697799682617e-01 1.594921946525573730e-01 0.000000000000000000e+00
9.246569871902465820e-02 5.401386022567749023e-01 0.000000000000000000e+00
7.565286755561828613e-01 4.747342169284820557e-01 0.000000000000000000e+00
3.078324496746063232e-01 7.341568470001220703e-01 0.000000000000000000e+00
7.787058353424072266e-01 1.603960096836090088e-01 0.000000000000000000e+00
7.916849851608276367e-01 7.393797039985656738e-01 0.000000000000000000e+00
3.432240486145019531e-01 3.713372349739074707e-01 0.000000000000000000e+00
3.511757850646972656e-01 5.795481801033020020e-01 0.000000000000000000e+00
8.176466822624206543e-01 3.302144110202789307e-01 0.000000000000000000e+00
7.001918554306030273e-01 8.745326995849609375e-01 0.000000000000000000e+00
3.674196600914001465e-01 2.519596219062805176e-01 0.000000000000000000e+00
7.219380736351013184e-01 5.673241615295410156e-01 0.000000000000000000e+00
1.232047677040100098e-01 3.857003450393676758e-01 0.000000000000000000e+00
4.061998426914215088e-01 8.092176914215087891e-01 0.000000000000000000e+00
5.163285136222839355e-01 4.461721181869506836e-01 0.000000000000000000e+00
4.446654915809631348e-01 5.410388708114624023e-01 0.000000000000000000e+00
7.615006566047668457e-01 3.060580193996429443e-01 0.000000000000000000e+00
7.357502579689025879e-01 8.178724646568298340e-01 0.000000000000000000e+00
3.598256409168243408e-01 3.109967112541198730e-01 0.000000000000000000e+00
7.809741497039794922e-01 5.416785478591918945e-01 0.000000000000000000e+00
7.807990908622741699e-02 4.374140501022338867e-01 0.000000000000000000e+00
4.468299448490142822e-01 8.584432005882263184e-01 0.000000000000000000e+00
5.254392623901367188e-01 3.285023570060729980e-01 0.000000000000000000e+00
5.502181053161621094e-01 7.004818916320800781e-01 0.000000000000000000e+00
4.078068733215332031e-01 1.319439411163330078e-01 0.000000000000000000e+00
7.209652662277221680e-02 6.071841716766357422e-01 0.000000000000000000e+00
7.963597774505615234e-01 4.257657229900360107e-01 0.000000000000000000e+00
3.659114539623260498e-01 7.237132191658020020e-01 0.000000000000000000e+00
7.115190029144287109e-01 1.471019685268402100e-01 0.000000000000000000e+00
7.954527139663696289e-01 6.770875453948974609e-01 0.000000000000000000e+00
3.868502080440521240e-01 4.321806132793426514e-01 0.000000000000000000e+00
6.141412854194641113e-01 6.034516096115112305e-01 0.000000000000000000e+00
2.380546927452087402e-01 2.625865936279296875e-01 0.000000000000000000e+00
